genus,species,mass_g,kingdom,phylum,class,order,family
Accipiter,Accipiter nisus,167.5,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter novaehollandiae,369.6,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter ovampensis,181.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter poliocephalus,219.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter poliogaster,1369.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter princeps,332.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter rhodogaster,180.6,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter rufitorques,209.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter rufiventris,198.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter soloensis,163.5,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter striatus,112.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter superciliosus,86.71,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter tachiro,321.5,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter toussenelii,273.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter trivirgatus,268.7,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Accipiter,Accipiter ventralis,185.7,Animalia,Chordata,Aves,Accipitriformes,Accipitridae
Acentrogobius,Acentrogobius chlorostigmatoides,11.2,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae
Acentrogobius,Acentrogobius janthinopterus,15.5,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae
Acentrogobius,Acentrogobius moloanus,5.9,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae
Acentrogobius,Acentrogobius pflaumii,27.8,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae
Acerodon,Acerodon celebensis,388.3,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae
Acerodon,Acerodon humilis,476.0,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae
Acerodon,Acerodon jubatus,1091.0,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae
Acerodon,Acerodon leucotis,432.6,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae
Acerodon,Acerodon macklotii,469.5,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae
Aceros,Aceros nipalensis,2385.0,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae
Acestrocephalus,Acestrocephalus sardina,118.8,Animalia,Chordata,Actinopterygii,Characiformes,Characidae
Acestrorhynchus,Acestrorhynchus abbreviatus,249.1,Animalia,Chordata,Actinopterygii,Characiformes,Acestrorhynchidae
Acestrorhynchus,Acestrorhynchus britskii,82.0,Animalia,Chordata,Actinopterygii,Characiformes,Acestrorhynchidae
Acestrorhynchus,Acestrorhynchus heterolepis,463.3,Animalia,Chordata,Actinopterygii,Characiformes,Acestrorhynchidae
Acestrorhynchus,Acestrorhynchus lacustris,190.9,Animalia,Chordata,Actinopterygii,Characiformes,Acestrorhynchidae
Acestrorhynchus,Acestrorhynchus minimus,1.932,Animalia,Chordata,Actinopterygii,Characiformes,Acestrorhynchidae
Acetes,Acetes intermedius,0.006,Animalia,Arthropoda,Malacostraca,Decapoda,Acetidae
Acetes,Acetes japonicus,0.07091,Animalia,Arthropoda,Malacostraca,Decapoda,Acetidae
Acetobacter,Acetobacter aceti,7.5e-13,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae
Achaeta,Achaeta abulba,5.89e-06,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae
Achaetops,Achaetops pycnopygius,27.68,Animalia,Chordata,Aves,Passeriformes,Macrosphenidae
Achalinus,Achalinus ater,20.6,Animalia,Chordata,Reptilia,Squamata,Xenodermidae
Achalinus,Achalinus formosanus,27.2,Animalia,Chordata,Reptilia,Squamata,Xenodermidae
Achalinus,Achalinus hainanus,12.0,Animalia,Chordata,Reptilia,Squamata,Xenodermidae
Achalinus,Achalinus jinggangensis,28.7,Animalia,Chordata,Reptilia,Squamata,Xenodermidae
Achalinus,Achalinus meiguensis,26.4,Animalia,Chordata,Reptilia,Squamata,Xenodermidae
Achalinus,Achalinus rufescens,27.2,Animalia,Chordata,Reptilia,Squamata,Xenodermidae
Achalinus,Achalinus spinalis,22.0,Animalia,Chordata,Reptilia,Squamata,Xenodermidae
Acheilognathus,Acheilognathus barbatulus,24.35,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acheilognathus,Acheilognathus barbatus,8.0,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acheilognathus,Acheilognathus gracilis,5.8,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acheilognathus,Acheilognathus intermedia,24.3,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acheilognathus,Acheilognathus macropterus,362.2,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acheilognathus,Acheilognathus majusculus,13.6,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acheilognathus,Acheilognathus meridianus,23.5,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acheilognathus,Acheilognathus omeiensis,4.1,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acheilognathus,Acheilognathus rhombeus,21.3,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acheilognathus,Acheilognathus tonkinensis,23.81,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acheilognathus,Acheilognathus typus,5.6,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acheilognathus,Acheilognathus yamatsutae,49.6,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Achelous,Achelous gibbesii,10.3,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae
Achelous,Achelous spinicarpus,29.8,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae
Acheta,Acheta domesticus,0.2035,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae
Achipteria,Achipteria acuta,9.55e-05,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Achipteriidae
Achipteria,Achipteria coleoptrata,3.987e-05,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Achipteriidae
Achirus,Achirus declivis,30.7,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Achiridae
Achirus,Achirus lineatus,3.1,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Achiridae
Achirus,Achirus mazatlanus,197.9,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Achiridae
Acholeplasma,Acholeplasma laidlawii,4e-14,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae
Achromadora,Achromadora ruricola,1.25e-07,Animalia,Nematoda,Chromadorea,Chromadorida,Achromadoridae
Achromobacter,Achromobacter ruhlandii,2e-13,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae
Achromobacter,Achromobacter xerosis,5e-13,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae
Acidithiobacillus,Acidithiobacillus thiooxidans,2.5e-13,Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae
Acidovorax,Acidovorax facilis,3e-13,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae
Acinetobacter,Acinetobacter baumannii,2e-12,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae
Acinetobacter,Acinetobacter calcoaceticus,2e-12,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae
Acinonyx,Acinonyx jubatus,44560.0,Animalia,Chordata,Mammalia,Carnivora,Felidae
Acipenser,Acipenser baerii,118700.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acipenser,Acipenser dabryanus,12250.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acipenser,Acipenser fulvescens,129300.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acipenser,Acipenser gueldenstaedtii,43750.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acipenser,Acipenser medirostris,47470.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acipenser,Acipenser naccarii,25000.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acipenser,Acipenser nudiventris,62510.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acipenser,Acipenser oxyrinchus,179000.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acipenser,Acipenser persicus,70000.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acipenser,Acipenser ruthenus,9469.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acipenser,Acipenser schrenckii,217600.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acipenser,Acipenser sinensis,505000.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acipenser,Acipenser stellatus,22910.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acipenser,Acipenser sturio,543200.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acipenser,Acipenser transmontanus,602200.0,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae
Acleris,Acleris gloveranus,0.0322,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae
Acleris,Acleris variana,0.0277,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae
Acodontaster,Acodontaster capitatus,5.4,Animalia,Echinodermata,Asteroidea,Valvatida,Odontasteridae
Acodontaster,Acodontaster conspicuus,20.65,Animalia,Echinodermata,Asteroidea,Valvatida,Odontasteridae
Acomys,Acomys airensis,46.75,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys cahirinus,46.21,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys chudeaui,45.2,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys cilicicus,42.5,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys cineraceus,31.95,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys dimidiatus,41.35,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys ignitus,31.07,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys johannis,31.05,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys kempi,24.99,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys louisae,21.26,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys minous,60.16,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys mullah,36.8,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys nesiotes,48.85,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys percivali,22.0,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys russatus,49.19,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys seurati,58.2,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys spinosissimus,26.58,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys subspinosus,22.86,Animalia,Chordata,Mammalia,Rodentia,Muridae
Acomys,Acomys wilsoni,19.2,Animalia,Chordata,Mammalia,Rodentia,Muridae
Aconaemys,Aconaemys fuscus,110.6,Animalia,Chordata,Mammalia,Rodentia,Octodontidae
Aconaemys,Aconaemys porteri,106.5,Animalia,Chordata,Mammalia,Rodentia,Octodontidae
Aconaemys,Aconaemys sagei,96.5,Animalia,Chordata,Mammalia,Rodentia,Octodontidae
Acontias,Acontias aurantiacus,14.08,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias bicolor,13.19,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias breviceps,12.02,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias cregoi,7.293,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias gariepensis,4.926,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias gracilicauda,22.28,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias jappi,10.58,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias kgalagadi,8.391,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias lineatus,6.29,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias meleagris,18.54,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias namaquensis,12.39,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias occidentalis,14.34,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias orientalis,11.11,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias percivali,21.68,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias plumbeus,73.47,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias richardi,4.802,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias rieppeli,10.19,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias schmitzi,9.006,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acontias,Acontias tristis,5.38,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acrantophis,Acrantophis dumerili,2761.0,Animalia,Chordata,Reptilia,Squamata,Boidae
Acrantophis,Acrantophis madagascariensis,13330.0,Animalia,Chordata,Reptilia,Squamata,Boidae
Acratocnus,Acratocnus odontrigonus,22990.0,Animalia,Chordata,Mammalia,Pilosa,Megalonychidae
Acratocnus,Acratocnus ye,33160.0,Animalia,Chordata,Mammalia,Pilosa,Megalonychidae
Acratosaura,Acratosaura mentalis,4.685,Animalia,Chordata,Reptilia,Squamata,Gymnophthalmidae
Acratosaura,Acratosaura spinosa,3.289,Animalia,Chordata,Reptilia,Squamata,Gymnophthalmidae
Acreichthys,Acreichthys tomentosus,72.1,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Monacanthidae
Acridotheres,Acridotheres albocinctus,93.56,Animalia,Chordata,Aves,Passeriformes,Sturnidae
Acridotheres,Acridotheres burmannicus,81.72,Animalia,Chordata,Aves,Passeriformes,Sturnidae
Acridotheres,Acridotheres cinereus,89.28,Animalia,Chordata,Aves,Passeriformes,Sturnidae
Acridotheres,Acridotheres cristatellus,99.36,Animalia,Chordata,Aves,Passeriformes,Sturnidae
Acridotheres,Acridotheres fuscus,83.9,Animalia,Chordata,Aves,Passeriformes,Sturnidae
Acridotheres,Acridotheres ginginianus,71.5,Animalia,Chordata,Aves,Passeriformes,Sturnidae
Acridotheres,Acridotheres grandis,98.96,Animalia,Chordata,Aves,Passeriformes,Sturnidae
Acridotheres,Acridotheres javanicus,85.0,Animalia,Chordata,Aves,Passeriformes,Sturnidae
Acridotheres,Acridotheres melanopterus,81.72,Animalia,Chordata,Aves,Passeriformes,Sturnidae
Acridotheres,Acridotheres tristis,114.7,Animalia,Chordata,Aves,Passeriformes,Sturnidae
Acris,Acris crepitans,1.64,Animalia,Chordata,Amphibia,Anura,Hylidae
Acritillas,Acritillas indica,30.58,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae
Acritoscincus,Acritoscincus duperreyi,8.446,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acritoscincus,Acritoscincus platynotus,10.49,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acritoscincus,Acritoscincus trilineatus,7.476,Animalia,Chordata,Reptilia,Squamata,Scincidae
Acrobates,Acrobates pygmaeus,11.34,Animalia,Chordata,Mammalia,Diprotodontia,Acrobatidae
Acrobatornis,Acrobatornis fonsecai,13.65,Animalia,Chordata,Aves,Passeriformes,Furnariidae
Acrobeloides,Acrobeloides nanus,4.733e-08,Animalia,Nematoda,Chromadorea,Rhabditida,Cephalobidae
Acrocalanus,Acrocalanus gibber,5.797e-05,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae
Acrocephalus,Acrocephalus aequinoctialis,25.0,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus agricola,10.33,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus arundinaceus,28.5,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus atyphus,31.21,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus australis,20.95,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus baeticatus,10.2,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus bistrigiceps,8.357,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus brevipennis,16.19,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus caffer,31.21,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus concinens,8.3,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus dumetorum,10.63,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus gracilirostris,14.4,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus griseldis,23.35,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus hiwae,32.23,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus kerearako,22.54,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus luscinius,31.39,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus melanopogon,11.52,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus mendanae,31.21,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus newtoni,17.12,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus nijoi,32.23,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus orientalis,25.5,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus paludicola,11.03,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus palustris,11.35,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus rehsei,26.14,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus rimitarae,26.38,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus rodericanus,11.8,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus rufescens,22.54,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus schoenobaenus,11.77,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus sechellensis,15.89,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus stentoreus,24.78,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus syrinx,26.14,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus taiti,24.32,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus tangorum,12.45,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus vaughani,24.44,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrocephalus,Acrocephalus yamashinae,32.23,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae
Acrochordus,Acrochordus arafurae,2250.0,Animalia,Chordata,Reptilia,Squamata,Acrochordidae
Acrochordus,Acrochordus granulatus,355.7,Animalia,Chordata,Reptilia,Squamata,Acrochordidae
Acrochordus,Acrochordus javanicus,4870.0,Animalia,Chordata,Reptilia,Squamata,Acrochordidae
Acrocinus,Acrocinus longimanus,5.383,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae
Acroloxus,Acroloxus lacustris,0.0106,Animalia,Mollusca,Gastropoda,Hygrophila,Acroloxidae
Acroperus,Acroperus harpae,3.2e-06,Animalia,Arthropoda,Branchiopoda,Diplostraca,Chydoridae
Acropoma,Acropoma japonicum,126.7,Animalia,Chordata,Actinopterygii,Perciformes,Acropomatidae
Acropternis,Acropternis orthonyx,89.93,Animalia,Chordata,Aves,Passeriformes,Rhinocryptidae
Acrossocheilus,Acrossocheilus clivosius,84.9,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acrossocheilus,Acrossocheilus fasciatus,79.2,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acrossocheilus,Acrossocheilus jishouensis,54.4,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acrossocheilus,Acrossocheilus kreyenbergii,50.5,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acrossocheilus,Acrossocheilus longipinnis,8.1,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acrossocheilus,Acrossocheilus monticola,50.3,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acrossocheilus,Acrossocheilus paradoxus,111.0,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acrossocheilus,Acrossocheilus parallens,111.5,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acrossocheilus,Acrossocheilus spinifer,39.9,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acrossocheilus,Acrossocheilus wenchowensis,44.3,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acrossocheilus,Acrossocheilus wuyiensis,44.9,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acrossocheilus,Acrossocheilus yunnanensis,347.3,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae
Acrossus,Acrossus rufipes,0.084,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae
Acroteriobatus,Acroteriobatus annulatus,5000.0,Animalia,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae
Acrotritia,Acrotritia duplicata,0.0001737,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Euphthiracaridae
Acryllium,Acryllium vulturinum,1332.0,Animalia,Chordata,Aves,Galliformes,Numididae
Actenodes,Actenodes auronotatus,0.0115,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae
Actenoides,Actenoides bougainvillei,188.0,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae
Actenoides,Actenoides concretus,73.71,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae
Actenoides,Actenoides hombroni,121.8,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae
Actenoides,Actenoides lindsayi,93.17,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae
Actenoides,Actenoides monachus,106.0,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae
Actenoides,Actenoides princeps,105.0,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae
Acteocina,Acteocina canaliculata,0.001177,Animalia,Mollusca,Gastropoda,Cephalaspidea,Tornatinidae
Acteocina,Acteocina inculta,0.007355,Animalia,Mollusca,Gastropoda,Cephalaspidea,Tornatinidae
Actinemys,Actinemys marmorata,530.8,Animalia,Chordata,Testudines,Testudines,Emydidae
Actinia,Actinia equina,29.18,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
Actinia,Actinia fragacea,0.598,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
